title,addr1,mapx,mapy,eventstartdate,eventenddate,nature,urban,healing,activity,traditional,new,spectating,experience,popular,hidden,quiet,lively
지리산산청곶감축제,경상남도 산청군 시천면 송하중태길 6,127.8363872,35.27431247,20250102,20250105,1,0.109015692,0.107452649,0.093457564,0.061408879,0.061578224,0.102588648,0.13664791,0.138749769,0.088436184,0.138603287,1
지용제,충청북도 옥천군 옥천읍 매동로 209,127.5827262,36.31884498,20250515,20250518,0.298641223,0.104771712,0.140667412,0.130295347,0.140182663,0.087228466,0.116587323,0.101173784,0.110758382,0.116334235,0.05296936,0.39108786
진도신비의바닷길축제,전라남도 진도군 고군면 신비의바닷길 74,126.3529498,34.43376243,20250329,20250401,0.238972586,0.146034561,0.072963019,0.084423512,0.092878209,0.051210851,0.142845725,0.09745134,0.146201283,0.107778405,0.131295937,1
진안고원 운장산 고로쇠축제,전북특별자치도 진안군 주천면 대불리,127.3883165,35.98392141,20250308,20250309,1,0.071781041,0.054098929,0.117645254,0.065768816,0.128708451,0.147432439,0.070143351,0.05648693,0.13488899,0.129021113,1
진안홍삼축제,전북특별자치도 진안군 진안읍 마이산로 160,127.4162612,35.77308199,20250926,20250928,0.237110836,0.107752683,0.078438027,0.05392692,0.146684367,0.102198079,0.067999999,0.116917589,0.05142788,0.082470139,0.116367117,1
진주 논개제,경상남도 진주시 망경남길 30 (망경동),128.0847957,35.18078295,20250503,20250506,0.233446734,0.124952287,0.137345851,0.098778681,0.097982786,0.114514673,0.127070424,0.116509967,0.146429309,0.052767434,0.068489807,0.339566184
진해 벚꽃장,경상남도 창원시 진해구 중원로 86 (화천동),128.6602239,35.15184376,20250404,20250406,0.259672108,0.118935986,0.102755692,0.130727727,0.115741442,0.0651391,0.119760804,0.127548406,0.090203655,0.130304783,0.057049857,0.349982549
진해군항제,경상남도 창원시 진해구 통신동,128.6596795,35.14946069,20250329,20250406,0.29597431,0.061601957,0.131356896,0.062149272,0.148993751,0.082541753,0.094931275,0.143909689,0.052627711,0.064343317,0.08408362,0.360485597
창녕국가유산야행,경상남도 창녕군 창녕읍 창밀로 34,128.5047185,35.54593827,20250509,20250510,1,0.13338752,0.109100079,0.080367523,0.134355112,0.050224692,0.074288519,0.124450645,0.144117166,0.137654666,0.135241807,0.371776314
창녕낙동강유채축제,경상남도 창녕군 남지읍 남지강변길 177,128.4712036,35.38537242,20250418,20250420,0.280996878,0.10611503,0.102701923,0.050194622,0.120444617,0.102278781,0.129055811,0.124806589,0.056333267,0.088192952,0.139739395,1
창덕궁 달빛기행,서울특별시 종로구 율곡로 99 (와룡동),126.9902446,37.57770316,20250410,20250615,0.239547174,0.131436476,0.136320888,0.141681875,0.0999393,0.083911568,0.130551993,0.135879141,0.076223256,0.09065242,0.106973186,0.368301475
천년나주목읍성문화축제,전라남도 나주시 금성관길 8 (과원동),126.7166449,35.03238442,20250404,20250406,0.241225463,0.055434595,0.099713185,0.060372835,0.146729407,0.143138775,0.112257906,0.070896035,0.064957797,0.070211517,0.126126136,1
천리포수목원 목련축제,충청남도 태안군 소원면 천리포1길 187,126.1501562,36.79846211,20250328,20250420,0.29652621,0.138018151,0.084559587,0.067473308,0.095688087,0.058380855,0.10207379,0.07060767,0.099854713,0.134034513,0.083221501,1
천리포수목원 봄축제,충청남도 태안군 소원면 천리포1길 187,126.1501562,36.79846211,20250328,20250531,0.242000079,0.129204076,0.127297725,0.118550636,0.102139252,0.065438212,0.090173112,0.081560374,0.106362769,0.10781904,0.068090089,1
천안흥타령춤축제,충청남도 천안시 서북구 번영로 208 종합운동장,127.1114687,36.81949304,20250924,20250928,0.277155521,0.111528761,0.118565306,0.141808488,0.084877541,0.116757766,0.057264286,0.122464276,0.068658471,0.110788368,0.13204864,1
철원 한탄강 얼음트레킹 축제,강원특별자치도 철원군 동송읍 장흥리 25-203,127.2949602,38.18915131,20250111,20250119,0.288631075,0.127818604,0.086093514,0.124991929,0.077550115,0.051639715,0.116894961,0.068650852,0.124223384,0.082342641,0.080987516,1
청강과 함께하는 해월 애니메이션축제,경기도 이천시 마장면 청강가창로 389-94,127.3565524,37.20639169,20250524,20250524,0.279049074,0.147484505,0.08411053,0.102136823,0.123087702,0.090941156,0.092680176,0.145544028,0.124076601,0.051448283,0.089031431,1
청도 정월대보름민속한마당,경상북도 청도군 한내길 166 청도군농업인회관,128.7474139,35.64583979,20250212,20250212,0.240634178,0.136849824,0.082076052,0.121986819,0.961091971,0.054108748,0.06402119,0.05327266,0.059823187,0.058759376,0.126231483,0.365428003
청도 프로방스 빛축제,경상북도 청도군 화양읍 이슬미로 272-23,128.7183237,35.68402939,20250111,20251130,0.28522672,0.113196551,0.0743454,0.117114017,0.149852235,0.051824597,0.073297359,0.12652663,0.083873411,0.076180517,0.137287063,1
청도 프로방스 크리스마스 산타마을 빛축제,경상북도 청도군 화양읍 이슬미로 272-23,128.7182015,35.68410715,20241101,20250430,1,0.070775846,0.058800036,0.136378313,0.139672059,0.095188171,0.102020016,0.137189885,0.074717903,0.089428722,0.133892208,1
청송사과축제,경상북도 청송군 청송읍 금월로 269,129.0560171,36.43317025,20251029,20251102,0.276961497,0.104573626,0.113192996,0.080903172,0.106474117,0.119445212,0.064754184,0.088932636,0.086364223,0.148345426,0.05825937,1
청주 가드닝 페스티벌,충청북도 청주시 청원구 밀레니엄1로 18 (주중동),127.4807754,36.68120165,20250509,20250511,0.246483487,0.079749626,0.119288717,0.063051273,0.148697528,0.10438027,0.148661006,0.076962158,0.125868426,0.084085166,0.136477511,1
청주공예비엔날레,충청북도 청주시 청원구 상당로 314,127.4923973,36.65624917,20250904,20251102,0.208703335,0.055006347,0.128724161,0.055376889,0.125932936,0.068055891,0.135265278,0.070705622,0.111415484,0.100784145,0.10252081,0.374757364
청주시 도시농업 페스티벌,충청북도 청주시 상당구 단재로 480-2 (지북동),127.5036398,36.5873906,20250502,20250505,0.253514613,0.844232126,0.108525009,0.101521213,0.0651629,0.078931426,0.094204681,0.129804166,0.123905708,0.093435846,0.142849938,1
청평 설빙 송어빙어 축제,경기도 가평군 청평면 강변로 17,127.4144876,37.73482593,20250111,20250303,0.240353795,0.053598961,0.102878816,0.064154015,0.060598011,0.074900232,0.136976219,0.115707948,0.119431838,0.077652384,0.134923788,1
춘천마임축제,강원특별자치도 춘천시 중도동,127.7001042,37.89134356,20250525,20250601,0.204210447,0.105925272,0.138348229,0.093347154,0.100034282,0.095429881,0.112695883,0.089901271,0.124568559,0.147455002,0.050572285,1
춘향제,전북특별자치도 남원시 요천로 1447 광한루,127.3799714,35.40215395,20250430,20250506,0.208733945,0.144005533,0.056699916,0.135974876,0.136173505,0.085192763,0.102499524,0.12533743,0.114219859,0.143314791,0.100960423,0.357031513
충주 다이브 페스티벌,충청북도 충주시 대림로 85 (호암동),127.915923,36.95806941,20250612,20250615,0.208165896,0.076131423,0.131148216,0.051383637,0.072391185,0.056979371,0.121593982,0.079594911,0.08795268,0.114982623,0.129471764,1
카운트다운 부산,부산광역시 수영구 광안해변로 219 (광안동),129.1185478,35.15381306,20241231,20250101,1,0.099164237,0.0543636,0.125918276,0.144651319,0.14414169,0.103123612,0.054680648,0.121014012,0.092035605,0.136956524,0.380600894
캠핑요리축제,경기도 연천군 연천읍 고문리,127.1261043,38.06463221,20250425,20250427,0.259925182,0.129537635,0.09097327,0.830106784,0.120531762,0.111427908,0.950615088,0.120033327,0.093190637,0.07709264,0.076992914,1
코리아비건페어 2025,서울특별시 강남구 영동대로 513,127.059443,37.51171485,20250718,20250720,0.242672437,0.13836583,0.101659278,0.080888952,0.102919576,0.136224678,0.111962623,0.051236666,0.103088758,0.07581247,0.125836811,0.347647138
코믹월드 318 일산,경기도 고양시 일산서구 킨텍스로 217-60 (대화동),126.7458171,37.66898817,20250322,20250323,1,0.11269775,0.052336668,0.054956308,0.053590464,0.055883166,0.101557861,0.1186687,0.836152362,0.107020926,0.128378728,0.360682867
코믹월드 319 부산,부산광역시 해운대구 APEC로 55,129.135957,35.16907001,20250412,20250413,1,0.082686721,0.052234535,0.06344892,0.101630534,0.086290801,0.071117572,0.073275235,0.89784506,0.108160877,0.108257852,0.384620275
킹받는 크리스마스,경기도 용인시 기흥구 민속촌로 90 (보라동),127.1145952,37.25676484,20241123,20250101,0.218760172,0.119346132,0.124075938,0.080384371,0.066406194,0.073596444,0.1149711,0.136945361,0.10202455,0.069439117,0.073659444,0.343417737
탐라국 입춘굿,제주특별자치도 제주시 관덕로 19 (삼도이동),126.5214869,33.51339825,20250202,20250204,0.254121913,0.069093879,0.086687411,0.094878739,0.146829556,0.134868359,0.104397611,0.117441447,0.05086799,0.070325981,0.064049138,0.346168327
태백 천상의 산나물 축제,강원특별자치도 태백시 장성동,129.0096626,37.10102639,20250502,20250504,1,0.141917931,0.050090157,0.139721994,0.14916215,0.109035344,0.111514623,0.093156383,0.081465887,0.140590456,0.11180227,1
태백겨울축제,강원특별자치도 태백시 소도동,128.9491897,37.11578741,20250207,20250216,0.261924156,0.125726271,0.149244951,0.146353235,0.131131527,0.065144043,0.098900632,0.100652045,0.107927705,0.069609685,0.14042511,1
태안 빛축제,충청남도 태안군 남면 마검포길 200,126.2998808,36.61513302,20250101,20251231,0.211444419,0.130455785,0.131996336,0.112361845,0.065786717,0.075858294,0.060897577,0.068326376,0.108762174,0.131346877,0.096648554,1
태안 세계튤립꽃박람회,충청남도 태안군 안면읍 꽃지해안로 400,126.3367832,36.5012051,20250408,20250506,0.204480644,0.123550802,0.063654843,0.070605675,0.07746407,0.076159273,0.086427523,0.134714435,0.852551871,0.077780804,0.114730988,0.309133687
태안봄꽃정원,충청남도 태안군 남면 마검포길 200,126.3021444,36.61619127,20250403,20250630,0.259249703,0.119642945,0.140566243,0.125272014,0.075406889,0.140802652,0.12008692,0.139408096,0.120631154,0.109282546,0.090692559,0.392284742
태화강 마두희 축제,울산광역시 중구 성남동,129.315839,35.55198318,20250530,20250601,0.228436067,0.06224214,0.088141772,0.10267843,0.074846995,0.090576448,0.078679348,0.120604817,0.129387031,0.140688539,0.131908726,1
통영 국가유산 야행,경상남도 통영시 세병로 27 (문화동),128.4233665,34.84714584,20250503,20250504,1,0.070189142,0.05382185,0.120458857,0.127811168,0.060923124,0.093254361,0.101358977,0.140330562,0.054938811,0.107019806,0.391153529
통영한산대첩축제,경상남도 통영시 통영해안로 267 (항남동),128.4246527,34.84044106,20250809,20250814,1,0.133634286,0.063955231,0.084958407,0.126604991,0.069047463,0.135193022,0.089929374,0.129828897,0.127985247,0.065079553,1
파워풀대구페스티벌,대구광역시 중구 동성로2길 80 (공평동),128.597182,35.86933676,20250510,20250511,0.209319185,0.141792821,0.073961856,0.144827865,0.107655726,0.14581028,0.073265588,0.105346593,0.085135455,0.12525599,0.10517023,1
파주슈필 2025,경기도 파주시 얼음실로 40 경기영어마을파주캠프,126.6985404,37.78524322,20250510,20250511,0.240447599,0.094997288,0.140904964,0.051540765,0.10257217,0.10278462,0.09867391,0.065738786,0.149629666,0.129841196,0.114750911,0.317031626
파주출판도시 어린이책잔치,경기도 파주시 회동길 145 (문발동),126.6872158,37.70864084,20250503,20250505,0.272925279,0.894833804,0.147226818,0.146879097,0.082943975,0.077115903,0.0742834,0.113090756,0.071507922,0.144488342,0.137283345,0.305420621
페스티벌 시월,부산광역시 해운대구 APEC로 55 (우동),129.1355209,35.16874503,20250921,20251003,0.201285227,0.128924434,0.067639472,0.147048017,0.050504254,0.145390593,0.122806548,0.111667253,0.076404958,0.136437236,0.070794592,1
펫가족여행박람회,인천광역시 연수구 센트럴로 123 (송도동),126.6466173,37.39002441,20250418,20250420,0.219967429,0.07627666,0.072423931,0.098988152,0.13513674,0.054119747,0.132724547,0.064115088,0.078883376,0.100173687,0.083862266,0.321276575
평창송어축제,강원특별자치도 평창군 진부면 경강로 3562,128.5570176,37.63323415,20250103,20250202,0.297657433,0.140519914,0.056947582,0.074127084,0.098131485,0.054581008,0.096697596,0.128239396,0.088082285,0.129663603,0.136799416,1
평택거리문화축제,경기도 평택시 평택1로 2-1 (평택동),127.0869634,36.9923088,20250426,20250427,0.257704137,0.129688644,0.076508012,0.107633182,0.136626645,0.078758243,0.14432539,0.079408882,0.148538663,0.073801101,0.073536355,1
포천 한탄강 가든페스타,경기도 포천시 관인면 창동로 832,127.2085962,38.08298713,20250503,20250615,0.290287656,0.125611985,0.057409164,0.067783923,0.141218277,0.068655453,0.050250637,0.113301,0.096085383,0.11029112,0.090562458,0.311465601
포천백운계곡 동장군축제,경기도 포천시 포화로 236-11,127.4095587,38.07304199,20241221,20250202,1,0.063618487,0.053228283,0.147818015,0.091059519,0.132279461,0.119327113,0.086704767,0.116634794,0.0810216,0.052017405,1
포트 빌리지 부산,부산광역시 중구 중앙동4가,129.0413642,35.10442549,20250425,20250511,1,0.115478398,0.082519761,0.121786104,0.144626068,0.059782557,0.11160998,0.082506462,0.100729131,0.064380517,0.107631271,0.320420586
포항 장기유배문화제,경상북도 포항시 남구 장기면 장기로 452,129.4860557,35.90339404,20250412,20250420,0.275411589,0.139699772,0.138625399,0.10935775,0.125319092,0.075442665,0.074858662,0.051833238,0.070250671,0.088124536,0.134765519,0.358491431
포항 해병대 문화축제,경상북도 포항시 남구 오천읍 용덕리,129.413835,35.9759067,20250419,20250420,0.29963496,0.09395998,0.069071467,0.138961036,0.084520225,0.137684889,0.078421929,0.116261747,0.098273245,0.122982707,0.147641856,1
포항국제불빛축제,경상북도 포항시 남구 해도동,129.3745067,36.01777621,20250524,20250601,0.270077439,0.13587142,0.051490092,0.106202084,0.080368058,0.126188947,0.094223649,0.088695046,0.096077749,0.136193133,0.140864244,1
퓨처그라운드 (FUTUREGROUND),서울특별시 성북구 동소문로 315 (길음동),127.0287597,37.60845305,20250419,20250511,0.294294693,0.143353698,0.122577705,0.092654234,0.132506871,0.139037594,0.127200999,0.142915727,0.118825324,0.069872682,0.065315777,0.301914362
피나클랜드 백만송이 튤립 수선화 봄꽃대향연,충청남도 아산시 영인면 월선길 20-42,126.9263423,36.87251977,20250322,20250525,0.29077033,0.079172874,0.096924706,0.086484454,0.11480192,0.05967798,0.058006096,0.085995845,0.082601619,0.095817818,0.067786049,0.361066099
피노키오 페스티벌,경기도 가평군 청평면 호반로 1063,127.4909256,37.71505741,20250404,20250430,0.204355438,0.107945257,0.089207461,0.099243009,0.141311771,0.142648229,0.100594607,0.113491725,0.137619484,0.115130555,0.061820097,1
피아노섬 축제,전라남도 신안군 자은면 자은서부2길 508-65,125.9959236,34.87798168,20250426,20250427,1,0.102933013,0.122232244,0.111237716,0.052603651,0.092945204,0.148380958,0.053495235,0.146838731,0.086712004,0.064840128,1
하늘빛수목정원 튤립축제,전라남도 장흥군 용산면 장흥대로 2746,126.9033576,34.63570161,20250407,20250430,0.24252322,0.144520859,0.100877569,0.094279942,0.050941542,0.113949199,0.133059563,0.145629749,0.069357153,0.105297716,0.062375413,1
하동 야생차문화축제,경상남도 하동군 쌍계로 571-25,127.6425917,35.22525904,20250502,20250505,0.293877699,0.108132441,0.084759489,0.110379996,0.060047003,0.103609246,0.056268109,0.089912639,0.063554032,0.057730298,0.088763512,1
한강역사탐방,서울특별시 영등포구 여의동로 330 (여의도동),126.9336096,37.52639977,20250404,20251130,0.275652353,0.090285687,0.074184614,0.120916882,0.130709649,0.064544597,0.083621098,0.117030107,0.140984245,0.051478686,0.080741186,0.344370074
한국-캐나다 무용 공동제작 프로젝트 〈BODY (몸)〉,서울특별시 마포구 백범로 35 (신수동),126.9379474,37.55168302,20240901,20250307,0.243236313,0.088370553,0.101608695,0.138206559,0.100922657,0.11432735,0.132767044,0.120335238,0.071541849,0.110868305,0.090923475,0.318473354
한국동시축제,전북특별자치도 부안군 부안읍 선은1길 10,126.7353949,35.7399601,20250517,20250517,0.298150967,0.115223941,0.084461331,0.066783351,0.060197291,0.090558039,0.093214089,0.05131036,0.08316261,0.142516118,0.083926349,1
한내천 봄꽃축제,경기도 광명시 소하동,126.8862578,37.44772751,20250411,20250412,0.211787916,0.064151896,0.076997423,0.115598979,0.102160396,0.096395799,0.068688438,0.075960413,0.127676828,0.108449111,0.143114051,1
한림공원 수선화 축제,제주특별자치도 제주시 한림읍 한림로 300,126.2381088,33.38972413,20250113,20250131,0.208302562,0.145074658,0.060536263,0.077788318,0.128048385,0.103785674,0.137547804,0.090571314,0.072922423,0.114134251,0.052241863,1
한산모시문화제,충청남도 서천군 한산면 충절로 1089,126.7987055,36.0799252,20250613,20250615,1,0.146652759,0.074195913,0.098866165,0.089326962,0.061480187,0.096057209,0.10288192,0.074115598,0.052709693,0.134904247,0.381027259
한옥마을전통연희 퍼레이드-노상놀이야,전북특별자치도 전주시 완산구 태조로 44 (풍남동3가),127.1500366,35.81421434,20250412,20251025,0.262956053,0.110504715,0.063987454,0.869399277,0.991944473,0.091404877,0.089766065,0.055250706,0.13545072,0.143063772,0.083339909,0.362546913
함안곶감축제,경상남도 함안군 함안대로 619-4 함안스포츠타운,128.3980295,35.28044957,20250110,20250112,0.286137964,0.139682052,0.106986987,0.091905511,0.064002527,0.088424573,0.105415447,0.133814768,0.093435129,0.121518557,0.123452131,1
함안군민의 날,경상남도 함안군 가야읍 함안대로 619-1,128.4014041,35.28304379,20250425,20250427,0.257974955,0.056657669,0.069555448,0.107369107,0.129339009,0.147212951,0.140097271,0.099587872,0.137461631,0.091688912,0.143679455,0.361812538
함양산삼축제,경상남도 함양군 함양읍 필봉산길 49,127.7218713,35.52372396,20250918,20250922,1,0.117513428,0.110626346,0.072943893,0.072549339,0.084846834,0.11483265,0.051518538,0.142165182,0.135937122,0.09817818,1
함평나비대축제,전라남도 함평군 함평읍 곤재로 27,126.5222115,35.05920316,20250425,20250506,0.270127844,0.061572476,0.105233056,0.058295142,0.05417239,0.058321443,0.070362118,0.07782337,0.108811669,0.076125629,0.148162728,1
해남 오시아노 낭만캠핑 페스티벌,전라남도 해남군 화원면 시아로 552,126.2600413,34.66819571,20250405,20250406,0.268946899,0.130356609,0.111505522,0.885755163,0.071126811,0.054223727,0.133879284,0.086263777,0.1264373,0.093456673,0.053027471,1
해운대 모래축제,부산광역시 해운대구 해운대해변로 280 (중동),129.1626049,35.15953545,20250516,20250519,0.249395587,0.066621637,0.054011339,0.119203868,0.132990102,0.148363895,0.10107062,0.064639744,0.103120379,0.127590282,0.147542969,1
해운대 빛축제,부산광역시 해운대구 중동,129.1603607,35.15901603,20241214,20250202,0.293381807,0.0908849,0.051335301,0.065151708,0.134803277,0.112162887,0.092948521,0.097507593,0.058354994,0.069541192,0.117739171,1
행주가 예술이야,경기도 고양시 덕양구 행주로15번길 89 (행주외동),126.8246035,37.60048088,20250411,20250427,0.284538578,0.083426998,0.145961256,0.13283141,0.117133781,0.073009558,0.120323579,0.096850093,0.085787026,0.094608943,0.100420981,0.350668409
허난설헌문화제,경기도 광주시 회안대로 891 (송정동),127.2547387,37.42696154,20250524,20250524,0.259080517,0.131858589,0.106092263,0.119762494,0.115905558,0.112634612,0.084166536,0.144477631,0.094895222,0.087579622,0.093759394,0.312850878
호미곶한민족해맞이축전,경상북도 포항시 남구 호미곶면 해맞이로 136,129.5665381,36.07610663,20241231,20250101,0.236963339,0.13647716,0.118606121,0.078644119,0.061011034,0.108227015,0.071351919,0.065122683,0.070197202,0.109968239,0.137149365,0.330126827
"호수의 가을과 겨울,그리고 루미나리에",서울특별시 송파구 송파나루길 206 송파관광정보센터,127.1042611,37.51195174,20241025,20250228,0.299721885,0.120647834,0.074487115,0.071771686,0.122525604,0.132255188,0.121602128,0.069559895,0.065187504,0.098983617,0.139278376,0.333572945
홍성남당항 바다송어 전국 요리대회 및 수산물 소비촉진 행사,충청남도 홍성군 서부면 남당항로213번길 1-1,126.472295,36.53887808,20250410,20250531,1,0.069143823,0.130207889,0.066713369,0.07822315,0.088451897,0.911374413,0.107442169,0.866325528,0.090827516,0.079379153,0.306508735
홍성남당항 새조개와 함께하는 수산물 축제,충청남도 홍성군 서부면 남당항로213번길 1-1,126.472295,36.53887808,20250207,20250228,1,0.114117055,0.062429079,0.142889039,0.132705856,0.120011641,0.118614295,0.125801372,0.112194657,0.145464552,0.115132278,1
홍천강 꽁꽁축제,강원특별자치도 홍천군 홍천읍 갈마곡리,127.8867488,37.68818731,20250118,20250201,0.243140582,0.098065821,0.082591929,0.133735514,0.141939627,0.072935414,0.051477055,0.093640715,0.086215671,0.053778594,0.110192654,1
화개장터 벚꽃축제,경상남도 하동군 화개면 탑리,127.6276577,35.19476778,20250328,20250330,0.251337141,0.09532398,0.138820052,0.102412564,0.095393731,0.068174177,0.136013091,0.069401648,0.081259116,0.086344137,0.115218623,1
화담숲 봄 수선화 축제,경기도 광주시 도척윗로 278-1,127.289438,37.34081659,20250328,20250430,1,0.068275503,0.0754772,0.064804563,0.052463189,0.051494669,0.09440094,0.075507917,0.137477411,0.142474083,0.0523267,1
화성 뱃놀이 축제,경기도 화성시 서신면 전곡항로 5,126.6510337,37.18558708,20250530,20250601,0.252138234,0.067981874,0.144240365,0.068943062,0.07470873,0.123670742,0.112887725,0.142157743,0.057546635,0.146395947,0.103378436,1
황매산철쭉제,경상남도 합천군 가회면 황매산공원길 331,127.9831022,35.4822805,20250501,20250511,1,0.090160788,0.106166022,0.123311094,0.126705593,0.135447956,0.139879873,0.055553239,0.079993392,0.125970514,0.062944879,0.326348262
후유마츠리 겨울축제,경기도 동두천시 천보산로 567-12 (탑동동),127.0924044,37.87961986,20241221,20250101,0.247160703,0.140001558,0.077490072,0.079628359,0.147835353,0.108996552,0.109216359,0.085071274,0.14277656,0.099046442,0.06036991,1
휴애리 동백축제,제주특별자치도 서귀포시 남원읍 신례동로 256,126.6344317,33.30851715,20241116,20250131,0.239249584,0.083686475,0.112746057,0.124039084,0.092617478,0.087886056,0.144464658,0.097245197,0.099592982,0.116349851,0.081308703,1
휴애리 유채꽃 축제,제주특별자치도 서귀포시 신례동로 256 휴애리,126.6336401,33.30831716,20250120,20250430,0.244256618,0.137254193,0.145193358,0.052328943,0.05069209,0.052707897,0.053624919,0.134677692,0.132722934,0.06415917,0.112530958,1
2024 제주비엔날레,제주특별자치도 제주시 1100로 2894-78 (연동),126.489716,33.45258781,20241126,20250216,0.283672141,0.091563513,0.116070891,0.054817298,0.105055864,0.091460464,0.095042645,0.054381876,0.125292978,0.092444263,0.128319175,0.327800305
2025 LOTTE WORLD TOWER SKY RUN with SPYDER,서울특별시 송파구 올림픽로 300 (신천동),127.104075,37.51416537,20250420,20250420,0.223138389,0.115950809,0.103383976,0.127384467,0.130078374,0.111931962,0.065536267,0.054016921,0.093049544,0.071196167,0.124604646,0.303938807
2025 YTN 제13회 남산 가족 걷기대회,서울특별시 중구 회현동1가,126.9792157,37.55495283,20250405,20250405,1,0.118172668,0.136347238,0.134506529,0.105088375,0.11613071,0.095831663,0.09916091,0.136937138,0.079686973,0.057628457,0.354235135
2025 고흥 녹동항 드론쇼,전라남도 고흥군 도양읍 봉암리,127.1341151,34.52563447,20250412,20251025,0.200359577,0.061977209,0.1268819,0.101118388,0.06076283,0.051332151,0.07868412,0.13494182,0.087523791,0.050167067,0.097563607,0.301257404
2025 국민고향 남해 마시고 RUN,경상남도 남해군 창선면 동부대로 2308,128.0160572,34.86223416,20250426,20250426,0.299953507,0.05702921,0.141773139,0.147411399,0.077315262,0.0628157,0.106434473,0.069779804,0.064274406,0.106197931,0.127733193,0.347123087
2025 국제 팝페라&재즈 축제,서울특별시 송파구 송파나루길 206 (신천동),127.1042611,37.51195174,20250417,20250417,0.200307294,0.083146956,0.149771447,0.133805871,0.147543615,0.124677789,0.067020042,0.065098121,0.123537694,0.084875243,0.131037634,1
2025 대한민국 라면박람회,서울특별시 강서구 마곡중앙로 143 (마곡동),126.8254072,37.56677926,20250404,20250406,0.29047404,0.077720795,0.096620576,0.057423162,0.118272584,0.091839317,0.053082075,0.143983357,0.115317518,0.055567505,0.092208183,0.357234531
2025 문화가 흐르는 서울광장,서울특별시 중구 을지로 지하12 (을지로1가),126.978796,37.56550159,20250507,20251130,0.243544525,0.882486467,0.130243902,0.107883515,0.133123531,0.050032678,0.100586959,0.109708493,0.109993598,0.079394195,0.132134684,0.393186486
2025 보드게임페스타(세텍),서울특별시 강남구 남부순환로 3104 (대치동),127.0707674,37.49608909,20250405,20250406,0.295300146,0.060886304,0.055061371,0.058770524,0.112699138,0.062625127,0.087930087,0.133352443,0.089538595,0.115731593,0.081311489,0.385715658
2025 서울국제정원박람회,서울특별시 동작구 여의대방로20길 33 (신대방동),126.9195062,37.49494484,20250522,20251020,0.20321309,0.055825118,0.135139114,0.146119173,0.101634356,0.148377442,0.086693524,0.101706823,0.069230822,0.092716314,0.133717428,0.368703122
2025 선양맨몸마라톤,대전광역시 유성구 대덕대로 480 (도룡동),127.3802705,36.37599317,20250101,20250101,0.216417692,0.083567535,0.055609535,0.082335649,0.08014824,0.056891401,0.140717019,0.130339153,0.089954465,0.129556978,0.101504673,0.390012908
2025 신관사또부임행차,전북특별자치도 남원시 요천로 1447 (천거동),127.3799714,35.40215395,20250412,20251025,0.283183256,0.143739738,0.145008352,0.143901395,0.120266099,0.083055522,0.098422133,0.122864402,0.094199842,0.05324295,0.108798497,0.390521817
2025 영동세계국악엑스포(2025 Yeongdong World Traditional Music & Arts Expo),충청북도 영동군 영동읍 영동힐링로 117,127.7865319,36.15639773,20250912,20251011,0.292266685,0.093257313,0.121465961,0.062767038,0.139866435,0.116698186,0.135988275,0.105331259,0.853292235,0.096209052,0.0833025,0.397601422
2025 울산자전거대축전,울산광역시 남구 신정동,129.3076286,35.55044153,20250419,20250419,1,0.148829967,0.102482916,0.080579967,0.069762009,0.101503968,0.108761348,0.070689374,0.134647392,0.118798395,0.081741816,0.379763756
2025 은파 벚꽃야시장,전북특별자치도 군산시 은파순환길 9 (나운동),126.6890296,35.95538198,20250328,20250413,0.265341224,0.057347486,0.06694131,0.133110785,0.057342424,0.087732025,0.064744687,0.100337606,0.120897084,0.088464348,0.11194395,0.372627557
2025 인터내셔널 키스포츠페스티벌 부산,부산광역시 해운대구 APEC로 55 (우동),129.1355209,35.16874503,20250712,20250713,1,0.089557198,0.058331514,0.877961823,0.109804445,0.091928568,0.10544737,0.050457343,0.096050517,0.077641196,0.080291256,1
2025 작가미술장터 ONE PICK MARKET,세종특별자치시 조치원읍 수원지길 75-21,117.9925663,19.69442748,20250514,20250518,0.267730422,0.145677142,0.092828912,0.091732859,0.143269295,0.14107392,0.072144705,0.100442135,0.054030512,0.100512482,0.136355618,0.392372606
2025 지구시민런,서울특별시 마포구 월드컵로 251 (성산동),126.8964785,37.5659584,20250420,20250420,0.273314453,0.110285116,0.085167787,0.817167766,0.114044947,0.148132356,0.085995247,0.064336316,0.093762379,0.059366011,0.060332529,0.368326259
2025 청산도슬로걷기축제,전라남도 완도군 청산면,126.8590031,34.1798852,20250405,20250504,1,0.095912366,0.093055312,0.058655826,0.107899725,0.148885861,0.091155941,0.117534382,0.138791669,0.086321954,0.061462183,1
2025 캠핑&피크닉페어,경기도 고양시 일산서구 킨텍스로 217-59 (대화동),126.7420787,37.66474971,20250313,20250316,0.220402078,0.107522332,0.14827493,0.811088382,0.109392552,0.098720732,0.135480684,0.060051862,0.14619694,0.124276861,0.144257063,0.399897176
2025 컬러레이스,부산광역시 강서구 가락대로 929 (범방동),128.8819461,35.15487525,20250524,20250524,0.249943122,0.145970847,0.103161006,0.826513678,0.1274056,0.056991167,0.142720043,0.089433245,0.126163645,0.100990272,0.075538339,0.360968011
2025 코리아그랜드세일,서울특별시 종로구 인사동5길 29 태화빌딩,126.9848564,37.57203983,20250115,20250228,0.202145566,0.117958989,0.087506803,0.124620397,0.141598594,0.054292862,0.112508417,0.146111769,0.122296408,0.050618885,0.098996845,0.302775083
